# step, loss_train, loss_test, metrics_test
4.000000000000000000e+04 1.165200114250183105e+00 1.024942379444837570e-02 1.486953198909759521e-01 nan 6.517358124256134033e-03 1.486953198909759521e-01 1.431070052045825047e+00 6.723859579977656264e-02
4.100000000000000000e+04 1.165198683738708496e+00 1.025031600147485733e-02 1.486878097057342529e-01 nan 6.523582153022289276e-03 1.486878097057342529e-01 1.431063213504987663e+00 6.727069378844824366e-02
4.200000000000000000e+04 1.165265202522277832e+00 1.026251446455717087e-02 1.486290097236633301e-01 nan 6.743569392710924149e-03 1.486290097236633301e-01 1.429841978935374458e+00 6.839553437231096766e-02
4.300000000000000000e+04 1.165189862251281738e+00 1.025262381881475449e-02 1.486779749393463135e-01 nan 6.520418450236320496e-03 1.486779749393463135e-01 1.431148174586845068e+00 6.725438136398788347e-02
4.400000000000000000e+04 1.165186405181884766e+00 1.025356631726026535e-02 1.486722975969314575e-01 nan 6.521705072373151779e-03 1.486722975969314575e-01 1.431172487011070915e+00 6.726101466281424190e-02
4.500000000000000000e+04 1.165165424346923828e+00 1.026326511055231094e-02 1.486781835556030273e-01 nan 6.463322788476943970e-03 1.486781835556030273e-01 1.431562631495969962e+00 6.695927810771255817e-02
4.600000000000000000e+04 1.165178418159484863e+00 1.025615539401769638e-02 1.486614346504211426e-01 nan 6.518960464745759964e-03 1.486614346504211426e-01 1.431252298345166540e+00 6.724685850558795308e-02
4.700000000000000000e+04 1.165176033973693848e+00 1.025656703859567642e-02 1.486550271511077881e-01 nan 6.525047123432159424e-03 1.486550271511077881e-01 1.431249642393063626e+00 6.727824611416255429e-02
4.800000000000000000e+04 1.165151476860046387e+00 1.026676502078771591e-02 1.486656665802001953e-01 nan 6.447554100304841995e-03 1.486656665802001953e-01 1.431747661312968045e+00 6.687754453273390964e-02
4.900000000000000000e+04 1.165169000625610352e+00 1.025852188467979431e-02 1.486435383558273315e-01 nan 6.527014076709747314e-03 1.486435383558273315e-01 1.431303128869763741e+00 6.728838704644606039e-02
5.000000000000000000e+04 1.165165305137634277e+00 1.026003435254096985e-02 1.486373990774154663e-01 nan 6.525626406073570251e-03 1.486373990774154663e-01 1.431337660363743103e+00 6.728123457359549975e-02
5.100000000000000000e+04 1.165161490440368652e+00 1.026078872382640839e-02 1.486323475837707520e-01 nan 6.525945384055376053e-03 1.486323475837707520e-01 1.431372602182126696e+00 6.728287580467605389e-02
5.200000000000000000e+04 1.165158748626708984e+00 1.026130653917789459e-02 1.486261934041976929e-01 nan 6.530502811074256897e-03 1.486261934041976929e-01 1.431380342045408316e+00 6.730636445123547307e-02
5.300000000000000000e+04 1.165247678756713867e+00 1.032152958214282990e-02 1.485512852668762207e-01 nan 6.976149044930934906e-03 1.485512852668762207e-01 1.429595497970040707e+00 6.956498783725439949e-02
5.400000000000000000e+04 1.165151834487915039e+00 1.026345416903495789e-02 1.486142724752426147e-01 nan 6.533060688525438309e-03 1.486142724752426147e-01 1.431433292770947663e+00 6.731954703225144498e-02
5.500000000000000000e+04 1.165115833282470703e+00 1.028595771640539169e-02 1.486338973045349121e-01 nan 6.394573953002691269e-03 1.486338973045349121e-01 1.432220413252330848e+00 6.660221272410359050e-02
5.600000000000000000e+04 1.165145874023437500e+00 1.026492938399314880e-02 1.486019790172576904e-01 nan 6.539481692016124725e-03 1.486019790172576904e-01 1.431464036699239273e+00 6.735262043412433564e-02
5.700000000000000000e+04 1.165191292762756348e+00 1.027198787778615952e-02 1.485579609870910645e-01 nan 6.712837610393762589e-03 1.485579609870910645e-01 1.430568826075671263e+00 6.823951324214617975e-02
5.800000000000000000e+04 1.165137767791748047e+00 1.026671286672353745e-02 1.485915333032608032e-01 nan 6.536931265145540237e-03 1.485915333032608032e-01 1.431540464212864183e+00 6.733948576012480092e-02
5.900000000000000000e+04 1.165134072303771973e+00 1.026760879904031754e-02 1.485858112573623657e-01 nan 6.538150366395711899e-03 1.485858112573623657e-01 1.431567107101581859e+00 6.734576789171350941e-02
6.000000000000000000e+04 1.165133833885192871e+00 1.026955246925354004e-02 1.485757231712341309e-01 nan 6.553121842443943024e-03 1.485757231712341309e-01 1.431536919717065537e+00 6.742282913598980632e-02
6.100000000000000000e+04 1.165127277374267578e+00 1.026928983628749847e-02 1.485741436481475830e-01 nan 6.540357600897550583e-03 1.485741436481475830e-01 1.431620605379058331e+00 6.735713354590332214e-02
6.200000000000000000e+04 1.165177822113037109e+00 1.028247084468603134e-02 1.485241502523422241e-01 nan 6.752005312591791153e-03 1.485241502523422241e-01 1.430610767412590745e+00 6.843830279372817293e-02
6.300000000000000000e+04 1.165114879608154297e+00 1.027423236519098282e-02 1.485651433467864990e-01 nan 6.515374872833490372e-03 1.485651433467864990e-01 1.431806123090273664e+00 6.722836117657585153e-02
6.400000000000000000e+04 1.165116667747497559e+00 1.027212385088205338e-02 1.485564857721328735e-01 nan 6.542426999658346176e-03 1.485564857721328735e-01 1.431705309436428708e+00 6.736778773925994335e-02
6.500000000000000000e+04 1.165113210678100586e+00 1.027258578687906265e-02 1.485509872436523438e-01 nan 6.544799543917179108e-03 1.485509872436523438e-01 1.431727971206170791e+00 6.738000225259334341e-02
6.600000000000000000e+04 1.165103793144226074e+00 1.027684565633535385e-02 1.485481858253479004e-01 nan 6.513393018394708633e-03 1.485481858253479004e-01 1.431902318100650717e+00 6.721813826979612660e-02
6.700000000000000000e+04 1.165102958679199219e+00 1.027619186788797379e-02 1.485408991575241089e-01 nan 6.526207551360130310e-03 1.485408991575241089e-01 1.431867119825684265e+00 6.728423083800116888e-02
6.800000000000000000e+04 1.165102839469909668e+00 1.027510873973369598e-02 1.485333442687988281e-01 nan 6.547789089381694794e-03 1.485333442687988281e-01 1.431809913850353944e+00 6.739538826211842470e-02
6.900000000000000000e+04 1.165098547935485840e+00 1.027679722756147385e-02 1.485274881124496460e-01 nan 6.540285889059305191e-03 1.485274881124496460e-01 1.431865702515157768e+00 6.735676414311403404e-02
7.000000000000000000e+04 1.165095925331115723e+00 1.027705613523721695e-02 1.485212147235870361e-01 nan 6.549330428242683411e-03 1.485212147235870361e-01 1.431865442256751608e+00 6.740331817127552527e-02
7.100000000000000000e+04 1.165092587471008301e+00 1.027743518352508545e-02 1.485156565904617310e-01 nan 6.551728118211030960e-03 1.485156565904617310e-01 1.431888912384039703e+00 6.741565921784729853e-02
7.200000000000000000e+04 1.165089011192321777e+00 1.027813926339149475e-02 1.485099345445632935e-01 nan 6.553491577506065369e-03 1.485099345445632935e-01 1.431914301410323054e+00 6.742473027378663442e-02
7.300000000000000000e+04 1.165082573890686035e+00 1.028111204504966736e-02 1.485051661729812622e-01 nan 6.534155458211898804e-03 1.485051661729812622e-01 1.432026140387475666e+00 6.732518942843068732e-02
7.400000000000000000e+04 1.165096402168273926e+00 1.028126105666160583e-02 1.484865695238113403e-01 nan 6.647738628089427948e-03 1.484865695238113403e-01 1.431633046886391369e+00 6.790782433161007825e-02
7.500000000000000000e+04 1.165077328681945801e+00 1.028417423367500305e-02 1.484905928373336792e-01 nan 6.525089498609304428e-03 1.484905928373336792e-01 1.432102850335528421e+00 6.727846724847788562e-02
7.600000000000000000e+04 1.165093779563903809e+00 1.028489787131547928e-02 1.484704911708831787e-01 nan 6.673638708889484406e-03 1.484704911708831787e-01 1.431639588015753084e+00 6.803998103291666877e-02
7.700000000000000000e+04 1.165072441101074219e+00 1.028252393007278442e-02 1.484793573617935181e-01 nan 6.560226902365684509e-03 1.484793573617935181e-01 1.432044713838560579e+00 6.745936767647113530e-02
7.800000000000000000e+04 1.165068268775939941e+00 1.028272230178117752e-02 1.484746336936950684e-01 nan 6.559191271662712097e-03 1.484746336936950684e-01 1.432081462611243028e+00 6.745404333158727672e-02
7.900000000000000000e+04 1.165064930915832520e+00 1.028352230787277222e-02 1.484686583280563354e-01 nan 6.560781039297580719e-03 1.484686583280563354e-01 1.432107038346537520e+00 6.746221716190356488e-02
8.000000000000000000e+04 1.165061473846435547e+00 1.028489042073488235e-02 1.484622061252593994e-01 nan 6.558961234986782074e-03 1.484622061252593994e-01 1.432143126228858199e+00 6.745285998794429971e-02
