# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 3.852201461791992188e+01 6.015931320190429688e+01 6.207025909423828125e+01 1.455020904541015625e+00 nan nan 2.121884727478027344e+01 1.455020904541015625e+00 9.906185765460646664e-01 1.007585795063875578e+00 1.025594395902886591e+00
1.000000000000000000e+03 4.077812671661376953e+00 1.082904577255249023e+00 7.549656629562377930e-01 2.017363309860229492e+00 nan nan 5.096519470214843750e+00 2.017363309860229492e+00 1.432948074396613203e+00 5.319726258789875262e-01 5.026336628131199413e-01
2.000000000000000000e+03 1.094358801841735840e+00 2.222907245159149170e-01 5.423691123723983765e-02 1.758203387260437012e+00 nan nan 1.018853950500488281e+01 1.758203387260437012e+00 1.492052813886380669e+00 5.545008738693187889e-01 7.106744535844811139e-01
3.000000000000000000e+03 9.293237328529357910e-02 1.275208080187439919e-03 4.174770787358283997e-03 1.288760304450988770e+00 nan nan 3.197869300842285156e+00 1.288760304450988770e+00 1.509781671734852893e+00 6.359524776169521720e-01 3.981485114036314443e-01
4.000000000000000000e+03 7.140094786882400513e-02 6.544735515490174294e-04 2.036868594586849213e-03 1.117030739784240723e+00 nan nan 3.799519538879394531e+00 1.117030739784240723e+00 1.509999480747333811e+00 6.589873234448727635e-01 4.339893567490772375e-01
5.000000000000000000e+03 6.998058408498764038e-02 1.012248452752828598e-03 1.560244942083954811e-03 1.018050551414489746e+00 nan nan 4.620242595672607422e+00 1.018050551414489746e+00 1.510982478666627271e+00 6.681496159091766529e-01 4.785718103691355974e-01
6.000000000000000000e+03 6.653092056512832642e-02 4.888906260021030903e-04 1.546523883007466793e-03 9.460603594779968262e-01 nan nan 5.457235336303710938e+00 9.460603594779968262e-01 1.511264634691223963e+00 6.773413260896077315e-01 5.201170397281877911e-01
7.000000000000000000e+03 6.410302221775054932e-02 3.946209908463060856e-04 1.308371894992887974e-03 8.902897238731384277e-01 nan nan 6.022665023803710938e+00 8.902897238731384277e-01 1.511950038811722852e+00 6.813735806887037949e-01 5.463979571400252588e-01
8.000000000000000000e+03 6.200092285871505737e-02 3.738600644282996655e-04 1.204048283398151398e-03 8.459997177124023438e-01 nan nan 6.417201995849609375e+00 8.459997177124023438e-01 1.512485417346863814e+00 6.841575200344578445e-01 5.640110386487308114e-01
9.000000000000000000e+03 5.995974317193031311e-02 3.152766148559749126e-04 1.042104559019207954e-03 8.105439543724060059e-01 nan nan 6.735522747039794922e+00 8.105439543724060059e-01 1.512986089921042998e+00 6.863481970136088295e-01 5.778304142622064932e-01
1.000000000000000000e+04 5.740332230925559998e-02 1.375572197139263153e-02 8.918494917452335358e-03 7.802574038505554199e-01 nan nan 7.062179565429687500e+00 7.802574038505554199e-01 1.510968024719095970e+00 6.886013978880446418e-01 5.916762317988956132e-01
