# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 3.562697601318359375e+01 6.503547668457031250e+01 6.286721038818359375e+01 1.448260784149169922e+00 nan nan 2.146530342102050781e+01 1.448260784149169922e+00 9.785957364727554397e-01 1.057933347354546694e+00 1.031533273053783617e+00
1.000000000000000000e+03 2.090820074081420898e+00 8.484961509704589844e+00 8.928254842758178711e-01 1.887768864631652832e+00 nan nan 5.106940746307373047e+00 1.887768864631652832e+00 1.415188461121452024e+00 4.857235826042256011e-01 5.031473082021439280e-01
2.000000000000000000e+03 1.204881906509399414e+00 7.349608000367879868e-03 4.329946041107177734e-01 1.677787899971008301e+00 nan nan 9.381047248840332031e+00 1.677787899971008301e+00 1.515289260454199871e+00 6.787943554573618865e-01 6.819309271388062088e-01
3.000000000000000000e+03 1.773841679096221924e-01 8.136066608130931854e-03 1.493880152702331543e-02 1.321738243103027344e+00 nan nan 6.947298049926757812e+00 1.321738243103027344e+00 1.501245283627105520e+00 5.923435367606012525e-01 5.868440347482188901e-01
4.000000000000000000e+03 9.865676611661911011e-02 1.727591617964208126e-03 2.358011901378631592e-03 1.173820137977600098e+00 nan nan 8.037992477416992188e+00 1.173820137977600098e+00 1.510340740600953913e+00 6.556371768831831259e-01 6.312312964400130788e-01
5.000000000000000000e+03 8.279937505722045898e-02 1.129919080995023251e-03 1.730968593619763851e-03 1.101024866104125977e+00 nan nan 8.321132659912109375e+00 1.101024866104125977e+00 1.511243492303599778e+00 6.679925671985051938e-01 6.422527785455082183e-01
6.000000000000000000e+03 7.835093140602111816e-02 1.884340890683233738e-03 1.717191422358155251e-03 1.031669497489929199e+00 nan nan 8.336764335632324219e+00 1.031669497489929199e+00 1.511332149936243097e+00 6.668492815032250887e-01 6.428557262549585705e-01
7.000000000000000000e+03 7.454603910446166992e-02 1.298806513659656048e-03 1.528393244370818138e-03 9.660242795944213867e-01 nan nan 8.410765647888183594e+00 9.660242795944213867e-01 1.510577128120862866e+00 6.646996980138809574e-01 6.457025623119083679e-01
8.000000000000000000e+03 7.250936329364776611e-02 1.349823432974517345e-03 1.533708185888826847e-03 9.048421978950500488e-01 nan nan 8.443409919738769531e+00 9.048421978950500488e-01 1.510525189522660128e+00 6.602553089026657052e-01 6.469543839676938912e-01
9.000000000000000000e+03 7.015371322631835938e-02 7.368789054453372955e-03 5.696144886314868927e-03 8.492143154144287109e-01 nan nan 8.545516014099121094e+00 8.492143154144287109e-01 1.509285821037160247e+00 6.560199393290102599e-01 6.508544409002364750e-01
1.000000000000000000e+04 7.100576907396316528e-02 6.046678172424435616e-04 1.007947488687932491e-03 8.016799688339233398e-01 nan nan 8.573168754577636719e+00 8.016799688339233398e-01 1.511724383726183341e+00 6.543416360765106354e-01 6.519066917699825048e-01
1.100000000000000000e+04 6.861283630132675171e-02 3.391107020433992147e-04 7.932981243357062340e-04 7.671005725860595703e-01 nan nan 8.729324340820312500e+00 7.671005725860595703e-01 1.512029055128214727e+00 6.609489385443233500e-01 6.578169364675749975e-01
1.200000000000000000e+04 6.231075525283813477e-02 3.875895345117896795e-04 8.554261876270174980e-04 7.387824654579162598e-01 nan nan 8.453752517700195312e+00 7.387824654579162598e-01 1.512861881320654467e+00 6.725640806559117779e-01 6.473505348004967574e-01
1.300000000000000000e+04 5.897838994860649109e-02 4.959123907610774040e-04 9.927873034030199051e-04 7.181822061538696289e-01 nan nan 8.136282920837402344e+00 7.181822061538696289e-01 1.512985778949289761e+00 6.793016090920541705e-01 6.350790226033782293e-01
1.400000000000000000e+04 5.717941373586654663e-02 3.545709478203207254e-04 9.152537095360457897e-04 7.014021277427673340e-01 nan nan 7.997152805328369141e+00 7.014021277427673340e-01 1.513341460126567117e+00 6.836038463400518905e-01 6.296256759174378992e-01
1.500000000000000000e+04 5.587197467684745789e-02 5.982205038890242577e-04 1.063226955011487007e-03 6.868553161621093750e-01 nan nan 7.925849437713623047e+00 6.868553161621093750e-01 1.514058025332300161e+00 6.878537336543225633e-01 6.268124953193333626e-01
1.600000000000000000e+04 5.497631430625915527e-02 2.960305719170719385e-04 9.035788243636488914e-04 6.745911240577697754e-01 nan nan 7.860098838806152344e+00 6.745911240577697754e-01 1.513674542638477671e+00 6.891136666295150093e-01 6.242071520636943704e-01
1.700000000000000000e+04 5.459951236844062805e-02 2.287226670887321234e-04 8.528735488653182983e-04 6.635947227478027344e-01 nan nan 7.818765163421630859e+00 6.635947227478027344e-01 1.513703248659985956e+00 6.903560196749375377e-01 6.225637369036215452e-01
1.800000000000000000e+04 5.733175203204154968e-02 1.222358457744121552e-02 6.101512815803289413e-03 6.537576317787170410e-01 nan nan 7.605927944183349609e+00 6.537576317787170410e-01 1.515513481272029006e+00 6.855621175869510697e-01 6.140317823486634019e-01
1.900000000000000000e+04 5.389856174588203430e-02 2.223093033535405993e-04 8.443435654044151306e-04 6.447443366050720215e-01 nan nan 7.787867069244384766e+00 6.447443366050720215e-01 1.514020525458954047e+00 6.931149861971066528e-01 6.213323764975713370e-01
2.000000000000000000e+04 5.552574619650840759e-02 1.995791215449571609e-03 1.372240483760833740e-03 6.359562277793884277e-01 nan nan 7.630956172943115234e+00 6.359562277793884277e-01 1.514081437922272677e+00 6.895144588857460288e-01 6.150411977705610989e-01
2.100000000000000000e+04 5.359996110200881958e-02 2.590274089016020298e-04 9.422721341252326965e-04 6.284897327423095703e-01 nan nan 7.789662361145019531e+00 6.284897327423095703e-01 1.513890769389671931e+00 6.952492915178066779e-01 6.214040296275723518e-01
