# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.002905488014221191e+00 9.147838354110717773e-01 3.311177492141723633e+00 1.376865208148956299e-01 nan nan 3.183002710342407227e+00 1.376865208148956299e-01 1.444876910855807717e+00 1.414099069506373985e+00 1.885100731914448380e+00
1.000000000000000000e+03 6.366747431457042694e-03 1.268910318613052368e-01 1.352841109037399292e-01 7.264507561922073364e-02 nan nan 1.330110728740692139e-01 7.264507561922073364e-02 6.718467853893302921e-01 5.987423868755966661e-01 3.853540670314449246e-01
2.000000000000000000e+03 1.915905508212745190e-03 1.234298944473266602e-01 1.242084130644798279e-01 4.033244028687477112e-02 nan nan 1.242257431149482727e-01 4.033244028687477112e-02 6.507540442047161644e-01 5.984914062110130439e-01 3.724104306466236580e-01
3.000000000000000000e+03 7.359976880252361298e-04 1.214978173375129700e-01 1.201331689953804016e-01 2.420243248343467712e-02 nan nan 1.211951524019241333e-01 2.420243248343467712e-02 6.471664023281507028e-01 5.950159443470361964e-01 3.678397530933029680e-01
4.000000000000000000e+03 3.968393139075487852e-04 1.195710599422454834e-01 1.155544742941856384e-01 1.609371230006217957e-02 nan nan 1.172867342829704285e-01 1.609371230006217957e-02 6.450627879444755797e-01 5.942814129912481480e-01 3.618599198627036606e-01
5.000000000000000000e+03 2.241629990749061108e-04 1.171046495437622070e-01 1.065252199769020081e-01 1.246155519038438797e-02 nan nan 1.091342642903327942e-01 1.246155519038438797e-02 6.441334883995997185e-01 5.947237244032244075e-01 3.490572073681579290e-01
6.000000000000000000e+03 2.708204847294837236e-04 1.151996329426765442e-01 9.121648222208023071e-02 1.147943828254938126e-02 nan nan 9.594358503818511963e-02 1.147943828254938126e-02 6.446627962060355044e-01 5.963945297600693474e-01 3.272834182826342975e-01
7.000000000000000000e+03 2.996274561155587435e-04 1.146561130881309509e-01 8.271759003400802612e-02 1.090830191969871521e-02 nan nan 8.888953924179077148e-02 1.090830191969871521e-02 6.456024823388584188e-01 5.955528254087333329e-01 3.150223581462623934e-01
8.000000000000000000e+03 4.554043698590248823e-04 1.143439784646034241e-01 7.488703727722167969e-02 1.087845209985971451e-02 nan nan 8.095610886812210083e-02 1.087845209985971451e-02 6.452522252945315229e-01 5.955213726582647693e-01 3.006359065745021764e-01
9.000000000000000000e+03 4.871502751484513283e-04 1.139000952243804932e-01 6.952096521854400635e-02 1.094620302319526672e-02 nan nan 7.946864515542984009e-02 1.094620302319526672e-02 6.452006119866847689e-01 5.946841519101763174e-01 2.978612022524746994e-01
1.000000000000000000e+04 5.265669315122067928e-04 1.139146760106086731e-01 6.635817885398864746e-02 1.094651129096746445e-02 nan nan 7.939240336418151855e-02 1.094651129096746445e-02 6.457277393263286536e-01 5.943539774831471112e-01 2.977182892912094148e-01
1.100000000000000000e+04 5.312184803187847137e-04 1.140547990798950195e-01 6.304194778203964233e-02 1.098925899714231491e-02 nan nan 8.106116950511932373e-02 1.098925899714231491e-02 6.466981207569318935e-01 5.953426956490848188e-01 3.008308996141552116e-01
1.200000000000000000e+04 6.031632074154913425e-04 1.145000383257865906e-01 5.874791368842124939e-02 1.115249563008546829e-02 nan nan 8.555014431476593018e-02 1.115249563008546829e-02 6.462389702752090459e-01 5.955384729684248812e-01 3.090483361492434855e-01
1.300000000000000000e+04 7.034092559479176998e-04 1.149741485714912415e-01 5.268808081746101379e-02 1.146574877202510834e-02 nan nan 9.847480058670043945e-02 1.146574877202510834e-02 6.475426957349350587e-01 5.969426420461342309e-01 3.315725484045216054e-01
1.400000000000000000e+04 8.219954324886202812e-04 1.158374398946762085e-01 4.359805211424827576e-02 1.200001128017902374e-02 nan nan 1.247996315360069275e-01 1.200001128017902374e-02 6.488540583598317868e-01 5.999149008230396651e-01 3.732696577145497852e-01
1.500000000000000000e+04 8.910111500881612301e-04 1.166168153285980225e-01 3.374256566166877747e-02 1.270704343914985657e-02 nan nan 1.788937449455261230e-01 1.270704343914985657e-02 6.490742226761198053e-01 6.023254678841780674e-01 4.469033559585576243e-01
1.600000000000000000e+04 9.921814780682325363e-04 1.169078052043914795e-01 2.850957959890365601e-02 1.331343222409486771e-02 nan nan 2.556034624576568604e-01 1.331343222409486771e-02 6.487377127337747851e-01 6.022692706006791408e-01 5.341945213698580108e-01
1.700000000000000000e+04 1.039735157974064350e-03 1.170503571629524231e-01 2.458706125617027283e-02 1.373333111405372620e-02 nan nan 3.244467079639434814e-01 1.373333111405372620e-02 6.489383477612472584e-01 6.026729891780292503e-01 6.018492375013040352e-01
1.800000000000000000e+04 1.030356623232364655e-03 1.171295940876007080e-01 2.203219383955001831e-02 1.405540294945240021e-02 nan nan 3.842486441135406494e-01 1.405540294945240021e-02 6.493334427199329850e-01 6.026292781531273901e-01 6.549712389923447731e-01
1.900000000000000000e+04 1.026944140903651714e-03 1.172279939055442810e-01 2.088151313364505768e-02 1.435512211173772812e-02 nan nan 4.418605864048004150e-01 1.435512211173772812e-02 6.493310936164229386e-01 6.033877848618277584e-01 7.023582215417683017e-01
2.000000000000000000e+04 1.002078177407383919e-03 1.173039078712463379e-01 1.621576771140098572e-02 1.462718192487955093e-02 nan nan 4.965531229972839355e-01 1.462718192487955093e-02 6.491521771867139190e-01 6.032358809208185901e-01 7.445586280523956990e-01
