# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 3.923704528808593750e+01 5.409191894531250000e+01 6.407417297363281250e+01 1.439071416854858398e+00 nan nan 2.202539634704589844e+01 1.439071416854858398e+00 9.945902865386055947e-01 9.648323146048582988e-01 1.044904485158838048e+00
1.000000000000000000e+03 7.714936733245849609e-01 2.550270222127437592e-02 1.237610727548599243e-01 1.777919292449951172e+00 nan nan 1.210569953918457031e+01 1.777919292449951172e+00 1.479849187559518109e+00 7.213012298191913141e-01 7.746574358044771014e-01
2.000000000000000000e+03 1.404573619365692139e-01 3.926571924239397049e-03 4.996282048523426056e-03 1.424308180809020996e+00 nan nan 9.045271873474121094e+00 1.424308180809020996e+00 1.508619497388088648e+00 6.998440011235765867e-01 6.696155743113363368e-01
3.000000000000000000e+03 9.389267861843109131e-02 1.062298426404595375e-03 2.183615462854504585e-03 1.201336741447448730e+00 nan nan 8.156756401062011719e+00 1.201336741447448730e+00 1.511382718790417634e+00 6.944362637587920828e-01 6.358775469992263840e-01
4.000000000000000000e+03 7.801839709281921387e-02 2.417366020381450653e-03 2.725805621594190598e-03 1.061169624328613281e+00 nan nan 7.613844871520996094e+00 1.061169624328613281e+00 1.513219528156717786e+00 6.941910016597578892e-01 6.143512594819546813e-01
5.000000000000000000e+03 7.268562167882919312e-02 4.298097046557813883e-04 1.354914857074618340e-03 9.636461138725280762e-01 nan nan 7.219325065612792969e+00 9.636461138725280762e-01 1.512235467791579246e+00 6.907299605091276051e-01 5.982228805077686173e-01
6.000000000000000000e+03 6.743887811899185181e-02 5.176092963665723801e-04 1.421371707692742348e-03 8.940627574920654297e-01 nan nan 7.183099269866943359e+00 8.940627574920654297e-01 1.512668269288236278e+00 6.953077308495029252e-01 5.967200926339515377e-01
7.000000000000000000e+03 6.371000409126281738e-02 4.286171752028167248e-04 1.269233762286603451e-03 8.429168462753295898e-01 nan nan 7.184861183166503906e+00 8.429168462753295898e-01 1.512948394073002190e+00 6.988121765250837614e-01 5.967932912493191244e-01
8.000000000000000000e+03 6.141985952854156494e-02 5.141346482560038567e-04 1.025158329866826534e-03 8.039575815200805664e-01 nan nan 7.159702301025390625e+00 8.039575815200805664e-01 1.512936149590880630e+00 6.994705824362924540e-01 5.957474685096257883e-01
9.000000000000000000e+03 5.814347043633460999e-02 3.728974552359431982e-04 1.071203732863068581e-03 7.739886045455932617e-01 nan nan 7.229265689849853516e+00 7.739886045455932617e-01 1.513390635253710537e+00 7.040096802977917623e-01 5.986346267750656258e-01
1.000000000000000000e+04 5.786494538187980652e-02 2.813464496284723282e-03 2.148556523025035858e-03 7.476682662963867188e-01 nan nan 7.133361339569091797e+00 7.476682662963867188e-01 1.515605476838980836e+00 7.062283938954567741e-01 5.946505719452293004e-01
