# x, y
-1.723454968864278181e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.706220419175635383e+00 1.499999999999999944e-02 0.000000000000000000e+00 0.000000000000000000e+00
-1.688985869486992586e+00 2.999999999999999889e-02 0.000000000000000000e+00 0.000000000000000000e+00
-1.671751319798349789e+00 4.499999999999999833e-02 0.000000000000000000e+00 0.000000000000000000e+00
-1.654516770109706991e+00 5.999999999999999778e-02 0.000000000000000000e+00 0.000000000000000000e+00
-1.637282220421064194e+00 7.499999999999999722e-02 0.000000000000000000e+00 0.000000000000000000e+00
-1.620047670732421397e+00 8.999999999999999667e-02 0.000000000000000000e+00 0.000000000000000000e+00
-1.602813121043778599e+00 1.049999999999999961e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.585578571355135802e+00 1.199999999999999956e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.568344021666493004e+00 1.350000000000000089e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.551109471977850207e+00 1.499999999999999944e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.533874922289207410e+00 1.650000000000000078e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.516640372600564612e+00 1.799999999999999933e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.499405822911921815e+00 1.950000000000000067e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.482171273223279018e+00 2.099999999999999922e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.464936723534636220e+00 2.250000000000000056e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.447702173845993423e+00 2.399999999999999911e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.430467624157350626e+00 2.550000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.413233074468708050e+00 2.700000000000000178e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.395998524780065253e+00 2.849999999999999756e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.378763975091422456e+00 2.999999999999999889e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.361529425402779658e+00 3.150000000000000022e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.344294875714136861e+00 3.300000000000000155e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.327060326025494064e+00 3.449999999999999734e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.309825776336851266e+00 3.599999999999999867e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.292591226648208469e+00 3.750000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.275356676959565672e+00 3.900000000000000133e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.258122127270922874e+00 4.050000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.240887577582280077e+00 4.199999999999999845e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.223653027893637280e+00 4.349999999999999978e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.206418478204994482e+00 4.500000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.189183928516351685e+00 4.650000000000000244e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.171949378827708887e+00 4.799999999999999822e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.154714829139066090e+00 4.949999999999999956e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.137480279450423293e+00 5.100000000000000089e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.120245729761780717e+00 5.250000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.103011180073137920e+00 5.400000000000000355e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.085776630384495123e+00 5.550000000000000488e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.068542080695852325e+00 5.699999999999999512e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.051307531007209528e+00 5.849999999999999645e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.034072981318566731e+00 5.999999999999999778e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.016838431629924155e+00 6.149999999999999911e-01 0.000000000000000000e+00 0.000000000000000000e+00
-9.996038819412813581e-01 6.300000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00
-9.823693322526385607e-01 6.450000000000000178e-01 0.000000000000000000e+00 0.000000000000000000e+00
-9.651347825639957634e-01 6.600000000000000311e-01 0.000000000000000000e+00 0.000000000000000000e+00
-9.479002328753529660e-01 6.750000000000000444e-01 0.000000000000000000e+00 0.000000000000000000e+00
-9.306656831867101687e-01 6.899999999999999467e-01 0.000000000000000000e+00 0.000000000000000000e+00
-9.134311334980673713e-01 7.049999999999999600e-01 0.000000000000000000e+00 0.000000000000000000e+00
-8.961965838094246850e-01 7.199999999999999734e-01 0.000000000000000000e+00 0.000000000000000000e+00
-8.789620341207818877e-01 7.349999999999999867e-01 0.000000000000000000e+00 0.000000000000000000e+00
-8.617274844321390903e-01 7.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
-8.444929347434962930e-01 7.650000000000000133e-01 0.000000000000000000e+00 0.000000000000000000e+00
-8.272583850548534956e-01 7.800000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00
-8.100238353662106983e-01 7.950000000000000400e-01 0.000000000000000000e+00 0.000000000000000000e+00
-7.927892856775679009e-01 8.100000000000000533e-01 0.000000000000000000e+00 0.000000000000000000e+00
-7.755547359889251036e-01 8.249999999999999556e-01 0.000000000000000000e+00 0.000000000000000000e+00
-7.583201863002823062e-01 8.399999999999999689e-01 0.000000000000000000e+00 0.000000000000000000e+00
-7.410856366116396199e-01 8.549999999999999822e-01 0.000000000000000000e+00 0.000000000000000000e+00
-7.238510869229968225e-01 8.699999999999999956e-01 0.000000000000000000e+00 0.000000000000000000e+00
-7.066165372343540252e-01 8.850000000000000089e-01 0.000000000000000000e+00 0.000000000000000000e+00
-6.893819875457112278e-01 9.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00
-6.721474378570684305e-01 9.150000000000000355e-01 0.000000000000000000e+00 0.000000000000000000e+00
-6.549128881684256331e-01 9.300000000000000488e-01 0.000000000000000000e+00 0.000000000000000000e+00
-6.376783384797828358e-01 9.449999999999999512e-01 0.000000000000000000e+00 0.000000000000000000e+00
-6.204437887911400384e-01 9.599999999999999645e-01 0.000000000000000000e+00 0.000000000000000000e+00
-6.032092391024972411e-01 9.749999999999999778e-01 0.000000000000000000e+00 0.000000000000000000e+00
-5.859746894138544437e-01 9.899999999999999911e-01 0.000000000000000000e+00 0.000000000000000000e+00
-5.687401397252116464e-01 1.004999999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.515055900365688490e-01 1.020000000000000018e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.342710403479262737e-01 1.034999999999999920e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.170364906592834764e-01 1.050000000000000044e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.998019409706406790e-01 1.064999999999999947e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.825673912819978817e-01 1.080000000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.653328415933550843e-01 1.094999999999999973e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.480982919047123425e-01 1.110000000000000098e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.308637422160695452e-01 1.125000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.136291925274267478e-01 1.139999999999999902e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.963946428387839505e-01 1.155000000000000027e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.791600931501411531e-01 1.169999999999999929e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.619255434614983558e-01 1.185000000000000053e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.446909937728555584e-01 1.199999999999999956e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.274564440842127611e-01 1.215000000000000080e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.102218943955701302e-01 1.229999999999999982e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.929873447069273329e-01 1.245000000000000107e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.757527950182845355e-01 1.260000000000000009e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.585182453296417382e-01 1.274999999999999911e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.412836956409989408e-01 1.290000000000000036e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.240491459523561713e-01 1.304999999999999938e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.068145962637133739e-01 1.320000000000000062e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.895800465750705766e-01 1.334999999999999964e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.723454968864277792e-01 1.350000000000000089e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.551109471977849819e-01 1.364999999999999991e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.378763975091421845e-01 1.379999999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.206418478204993872e-01 1.395000000000000018e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.034072981318567702e-01 1.409999999999999920e+00 0.000000000000000000e+00 0.000000000000000000e+00
-8.617274844321398675e-02 1.425000000000000044e+00 0.000000000000000000e+00 0.000000000000000000e+00
-6.893819875457118940e-02 1.439999999999999947e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.170364906592838511e-02 1.455000000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.446909937728559470e-02 1.469999999999999973e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.723454968864279735e-02 1.485000000000000098e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.723454968864279735e-02 1.514999999999999902e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.446909937728559470e-02 1.530000000000000027e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.170364906592838511e-02 1.544999999999999929e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.893819875457118940e-02 1.560000000000000053e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.617274844321398675e-02 1.574999999999999956e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.034072981318567702e-01 1.590000000000000080e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.206418478204995676e-01 1.604999999999999982e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.378763975091423788e-01 1.620000000000000107e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.551109471977851761e-01 1.635000000000000009e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.723454968864279735e-01 1.649999999999999911e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.895800465750707431e-01 1.665000000000000036e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.068145962637135404e-01 1.679999999999999938e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.240491459523559770e-01 1.695000000000000062e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.412836956409987743e-01 1.709999999999999964e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.585182453296415717e-01 1.725000000000000089e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.757527950182843690e-01 1.739999999999999991e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.929873447069271664e-01 1.754999999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.102218943955699637e-01 1.770000000000000018e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.274564440842127611e-01 1.784999999999999920e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.446909937728555584e-01 1.800000000000000044e+00 0.000000000000000000e+00 0.000000000000000000e+00
