# x, y
-6.790099858894480533e-01 -8.850113265582787436e-01 -2.431525588963242834e-01 5.999999999999999778e-01 0.000000000000000000e+00
-5.462401584177742908e-01 -9.296913536146576007e-01 -9.298813970893761160e-01 5.999999999999999778e-01 0.000000000000000000e+00
-6.463091844281160236e-01 -8.388392021233936902e-01 -1.559810030934227765e-01 1.000000000000000000e+00 0.000000000000000000e+00
-6.019001239820275240e-01 -8.822758146976841243e-01 -4.046562370507631456e-01 1.000000000000000000e+00 0.000000000000000000e+00
-4.988582978388373945e-01 -9.271097883089882696e-01 -9.417992666675597535e-01 1.000000000000000000e+00 0.000000000000000000e+00
-3.918070027985235959e-01 -9.698832464928314190e-01 -1.590776790473685587e+00 1.000000000000000000e+00 0.000000000000000000e+00
-3.579780617995977909e-01 -9.272400507785403256e-01 -1.414896066274809350e+00 2.000000000000000000e+00 0.000000000000000000e+00
-3.220452930143486436e-01 -9.292531980352549681e-01 -1.653451277226144489e+00 2.000000000000000000e+00 0.000000000000000000e+00
-2.478167604664580081e-01 -9.715174483835763430e-01 -2.161663592774814902e+00 2.000000000000000000e+00 0.000000000000000000e+00
-8.128927077698290260e-01 2.599701731853753389e-02 1.241490820121383454e+00 5.000000000000000000e-01 0.000000000000000000e+00
-7.180832512252959265e-01 -9.437734659031254969e-02 1.046543935295153993e+00 5.000000000000000000e-01 0.000000000000000000e+00
-4.919827447110701191e-01 -2.710606234737403253e-01 5.725923197906716000e-01 5.000000000000000000e-01 0.000000000000000000e+00
-2.100698213437270367e-01 -4.226150857762945301e-01 -1.229651081583369582e-01 5.000000000000000000e-01 0.000000000000000000e+00
-1.390122756042080077e-01 -2.553462328286794092e-01 1.490404368432169668e-01 1.500000000000000000e+00 0.000000000000000000e+00
-5.896010382171201769e-02 -2.726829833217986332e-01 -1.109779275188744196e-01 1.500000000000000000e+00 0.000000000000000000e+00
1.341194535245675279e-01 -4.221650881542053924e-01 -6.727481662665238948e-01 1.500000000000000000e+00 0.000000000000000000e+00
3.475512579341934472e-01 -4.530846616088052281e-01 -1.341159380203176266e+00 1.500000000000000000e+00 0.000000000000000000e+00
3.646258022869635629e-01 -4.213953553795791729e-01 -1.028320199037933369e+00 3.000000000000000000e+00 0.000000000000000000e+00
4.416137031632929033e-01 -4.264282235213658345e-01 -1.283048147459060040e+00 3.000000000000000000e+00 0.000000000000000000e+00
5.881193917616144295e-01 -5.029041351911497371e-01 -1.802950987686746220e+00 3.000000000000000000e+00 0.000000000000000000e+00
-2.848776687893008752e-01 6.048597479228080553e-01 1.008033008621985527e+00 1.000000000000000000e+00 0.000000000000000000e+00
-1.490435704114604354e-01 4.422685018363829434e-01 7.857988785145697541e-01 1.000000000000000000e+00 0.000000000000000000e+00
1.736043373403483581e-01 1.967592728586869122e-01 2.808017341505124054e-01 1.000000000000000000e+00 0.000000000000000000e+00
5.615928674992755054e-01 7.484544340058442435e-02 -4.524515285485864458e-01 1.000000000000000000e+00 0.000000000000000000e+00
3.624914842428673123e-01 4.219120304581917558e-01 2.310066819138772987e-01 2.000000000000000000e+00 0.000000000000000000e+00
4.803363305347534418e-01 3.004600406648649802e-01 -2.302370705565708053e-02 2.000000000000000000e+00 0.000000000000000000e+00
7.660300458659242695e-01 1.778593727309422112e-01 -5.537881486148389376e-01 2.000000000000000000e+00 0.000000000000000000e+00
1.081146859947850425e+00 5.508107415672108820e-02 -1.236903236611922141e+00 2.000000000000000000e+00 0.000000000000000000e+00
7.792933079970939536e-01 1.999329402986841364e-01 -3.495190915310831259e-01 3.000000000000000000e+00 0.000000000000000000e+00
8.873812718016831358e-01 1.855803845625772497e-01 -6.293534844643408066e-01 3.000000000000000000e+00 0.000000000000000000e+00
1.145328852559602373e+00 7.097309544208034449e-02 -1.170394666688461038e+00 3.000000000000000000e+00 0.000000000000000000e+00
1.401447017851153554e+00 -3.930000605513677553e-02 -1.797760347346820442e+00 3.000000000000000000e+00 0.000000000000000000e+00
-1.001444461836846989e+00 1.637426659977130106e+00 1.758321221459888895e+00 2.999999999999999889e-01 0.000000000000000000e+00
-8.606404514420396001e-01 1.409716021157328969e+00 1.645132132824635773e+00 2.999999999999999889e-01 0.000000000000000000e+00
-5.008706548518423451e-01 1.026673308417962005e+00 1.314957543265388162e+00 2.999999999999999889e-01 0.000000000000000000e+00
4.476775312136620916e-02 7.183538850307686907e-01 7.215260117255287708e-01 2.999999999999999889e-01 0.000000000000000000e+00
2.280294474648028591e-01 1.241049807172700081e+00 8.617116856078677056e-01 1.500000000000000000e+00 0.000000000000000000e+00
4.025861732141041149e-01 1.040469288147800819e+00 6.391117116299747103e-01 1.500000000000000000e+00 0.000000000000000000e+00
8.149669095912743799e-01 7.294854051561320274e-01 1.208751308669011176e-01 1.500000000000000000e+00 0.000000000000000000e+00
1.307537023910918306e+00 5.732178098643282427e-01 -5.859173930553077669e-01 1.500000000000000000e+00 0.000000000000000000e+00
1.095934634967660193e+00 8.913898127667368998e-01 3.896344949567524113e-02 3.000000000000000000e+00 0.000000000000000000e+00
1.250215339298046846e+00 7.488945131193986970e-01 -1.809201466363200006e-01 3.000000000000000000e+00 0.000000000000000000e+00
1.607103806528714207e+00 5.812822409338734841e-01 -7.562546024094950470e-01 3.000000000000000000e+00 0.000000000000000000e+00
1.995244787976505618e+00 4.378158937862375311e-01 -1.418776292678722628e+00 3.000000000000000000e+00 0.000000000000000000e+00
-9.963678339176752496e-01 2.435757967691358328e+00 1.809298779668480517e+00 2.999999999999999889e-01 0.000000000000000000e+00
-8.373001591169584312e-01 2.125212240279092057e+00 1.709796143368488952e+00 2.999999999999999889e-01 0.000000000000000000e+00
-4.217179456736439014e-01 1.641310849978320663e+00 1.402330536023839391e+00 2.999999999999999889e-01 0.000000000000000000e+00
2.377863299521000562e-01 1.256183937726119915e+00 8.405081042382632761e-01 2.999999999999999889e-01 0.000000000000000000e+00
5.772953502522694125e-01 1.905222613290926015e+00 8.928289423719467655e-01 1.800000000000000044e+00 0.000000000000000000e+00
7.913369598173513042e-01 1.651826583883983179e+00 6.719076045590045565e-01 1.800000000000000044e+00 0.000000000000000000e+00
1.298085044001348942e+00 1.266983880656259664e+00 1.514596199419630251e-01 1.800000000000000044e+00 0.000000000000000000e+00
1.920391205144272417e+00 1.073686217883592642e+00 -5.561434008224152015e-01 1.800000000000000044e+00 0.000000000000000000e+00
1.352815056703531749e+00 1.649623963944283567e+00 3.120994844611759134e-01 3.000000000000000000e+00 0.000000000000000000e+00
1.543988972939010829e+00 1.447077665833415683e+00 7.139526115645312976e-02 3.000000000000000000e+00 0.000000000000000000e+00
2.012014429751547429e+00 1.245230048241054766e+00 -4.626675710425932064e-01 3.000000000000000000e+00 0.000000000000000000e+00
2.541935109842875296e+00 1.061986279709274505e+00 -1.143833698190308112e+00 3.000000000000000000e+00 0.000000000000000000e+00
-1.359004781897538150e+00 -1.145162177902468992e+00 1.641934441420164204e+00 3.679208199999999679e-02 0.000000000000000000e+00
-7.483962081491508656e-01 1.030532878812407294e+00 1.504363453241400750e+00 3.143532589999999960e-01 0.000000000000000000e+00
-1.288635913512281794e+00 -1.204599065795337820e+00 1.229307143970162164e+00 8.110304000000000124e-02 0.000000000000000000e+00
-2.375817419528707952e-01 1.315838950124253559e+00 1.197696535613101299e+00 7.710217700000000507e-01 0.000000000000000000e+00
-6.560952860343395310e-01 -4.729944132423229419e-01 5.907899177628311849e-01 5.613846590000000081e-01 0.000000000000000000e+00
-4.250120303423677859e-01 -4.204968048646086642e-01 3.423239177743755413e-01 6.986057860000000064e-01 0.000000000000000000e+00
4.596200801025250859e-01 8.099498115390897368e-01 4.387908989233152979e-01 1.421814200000000028e+00 0.000000000000000000e+00
9.594351888562919761e-01 1.371228233747878722e+00 4.118383017623163389e-01 1.791465338999999934e+00 0.000000000000000000e+00
9.735415587339643628e-02 2.936321083244792796e-01 3.838535278173494381e-01 1.462124549999999967e+00 0.000000000000000000e+00
1.220734836538982515e+00 7.073655707276137461e-01 -3.315111695703727435e-01 2.388292290999999956e+00 0.000000000000000000e+00
2.107724768507524271e-01 2.523449330761829978e-01 2.013738364041085249e-01 1.822910500000000100e+00 0.000000000000000000e+00
-9.087858460070973310e-01 -1.106542470137490408e+00 -3.282078374867173354e-01 5.512587650000000394e-01 0.000000000000000000e+00
-3.222448639475747334e-01 -4.448019970872022499e-01 2.947687802017480777e-02 1.273039935999999983e+00 0.000000000000000000e+00
1.405941954442694597e-01 -1.916438826072622004e-01 -1.396935348430190238e-01 1.969671916000000023e+00 0.000000000000000000e+00
-1.684220440142653874e-01 -5.630308824649281618e-01 -5.411964646849016791e-01 1.504071356999999942e+00 0.000000000000000000e+00
2.104092735176697815e+00 9.113265192578179352e-01 -9.150751150699980574e-01 4.697898646999999706e+00 0.000000000000000000e+00
-9.803362972537715825e-01 -1.293127497065776677e+00 -1.531838743347154530e+00 6.834774869999999947e-01 0.000000000000000000e+00
1.829465219555642674e+00 2.008623630189383669e-01 -1.789921339437227310e+00 5.298021122999999832e+00 0.000000000000000000e+00
-1.269589297856942967e+00 -1.224093734885423279e+00 1.032488267824025030e+00 3.679999999999999938e-02 0.000000000000000000e+00
1.377465001644266662e+00 1.146225514829212644e+00 -7.470525167155014912e-02 1.791500000000000092e+00 0.000000000000000000e+00
7.767994838971371552e-01 -7.083310389928439144e-02 -9.260357377011441127e-01 1.822899999999999965e+00 0.000000000000000000e+00
6.420865732781181334e-01 -3.418774005742591382e-01 -1.557149565050861995e+00 1.969700000000000006e+00 0.000000000000000000e+00
1.081041700858950405e-01 4.140031765928496310e-01 4.060421190432685901e-01 0.000000000000000000e+00 1.462124549999999967e+00
